Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Name Cleaned,Translated Name Cleaned,Category (EN),Context Name,Product,Best Category,Top 1,Top 2,Top 3,Synthetic
Rema1000,LAMMEFJORDS KART.,18.0,KARTOFLER & LØG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306934/image/1727100717/170.jpg,https://shop.rema1000.dk/frugt-gront,1.5,KG.,2025-04-27,lammefjords kart,Lamb's fjord kart,Potatoes & Onions,Lamb's fjord kart Potatoes & Onions,Lamb's fjord kart Potatoes & Onions,Potatoes,Potatoes (0.55),Onions (0.51),Pork Chops (0.36),False
Rema1000,ØKO. SMÅ KARTOFLER,16.0,KARTOFLER & LØG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306944/image/1741183880/170.jpg,https://shop.rema1000.dk/frugt-gront,650,GR.,2025-04-27,små kartofler,Small potatoes,Potatoes & Onions,Small potatoes Potatoes & Onions,Small potatoes Potatoes & Onions,Potatoes,Potatoes (0.73),Onions (0.61),Tomatoes (0.41),False
Rema1000,SKRÆLLE KARTOFLER,20.0,KARTOFLER & LØG,,https://shop.rema1000.dk/frugt-gront,2,KG.,2025-04-27,skrælle kartofler,peel potatoes,Potatoes & Onions,peel potatoes Potatoes & Onions,peel potatoes Potatoes & Onions,Potatoes,Potatoes (0.68),Onions (0.57),Garlic (0.38),False
Rema1000,SKALOTTELØG,8.0,KARTOFLER & LØG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306977/image/1618572823/170.jpg,https://shop.rema1000.dk/frugt-gront,200,GR.,2025-04-27,skalotteløg,Shallots,Potatoes & Onions,Shallots Potatoes & Onions,Shallots Potatoes & Onions,Onions,Potatoes (0.67),Onions (0.64),Carrots (0.44),False
Rema1000,NYE KARTOFLER,15.0,KARTOFLER & LØG,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306992/image/1745410849/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,2025-04-27,nye kartofler,New potatoes,Potatoes & Onions,New potatoes Potatoes & Onions,New potatoes Potatoes & Onions,Potatoes,Potatoes (0.73),Onions (0.61),Tomatoes (0.41),False
Rema1000,LAKSE- & TORSKEFARS,34.95,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440069/image/1743764242/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,lakse & torskefars,salmon & codfars,Fish & Shellfish,salmon & codfars Fish & Shellfish,salmon & codfars Fish & Shellfish,Smoked Salmon,Smoked Salmon (0.58),Fish Fillet (0.53),Fish Cakes (0.50),False
Rema1000,DANSKE RØDSPÆTTEFILETER,39.0,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440066/image/1682943860/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,225,GR.,2025-04-27,rødspættefileter,plaice fillets,Fish & Shellfish,plaice fillets Fish & Shellfish,plaice fillets Fish & Shellfish,Fish Fillet,Fish Fillet (0.79),Fish Cakes (0.52),Tuna (Canned) (0.37),False
Rema1000,FINTHAKKET FISKEFARS,34.95,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440068/image/1730211872/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,finthakket fiskefars,finely chopped fish fare,Fish & Shellfish,finely chopped fish fare Fish & Shellfish,finely chopped fish fare Fish & Shellfish,Fish Fillet,Fish Fillet (0.58),Fish Cakes (0.53),Tuna (Canned) (0.47),False
Rema1000,FERSK MØRKSEJFILET,30.0,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440114/image/1660831622/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,250,GR.,2025-04-27,mørksejfilet,Dark sail fillet,Fish & Shellfish,Dark sail fillet Fish & Shellfish,Dark sail fillet Fish & Shellfish,Fish Fillet,Fish Fillet (0.68),Fish Cakes (0.43),Smoked Salmon (0.41),False
Rema1000,SUSHI 9 STK BOX,20.0,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440272/image/1726058362/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,200,GR.,2025-04-27,sushi stk box,sushi pcs box,Fish & Shellfish,sushi pcs box Fish & Shellfish,sushi pcs box Fish & Shellfish,Fish Fillet,Fish Fillet (0.45),Fish Cakes (0.44),Tuna (Canned) (0.43),False
Rema1000,LAKSEFILETER,39.0,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440065/image/1723205104/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,225,GR.,2025-04-27,laksefileter,salmon fillets,Fish & Shellfish,salmon fillets Fish & Shellfish,salmon fillets Fish & Shellfish,Fish Fillet,Fish Fillet (0.74),Smoked Salmon (0.56),Fish Cakes (0.50),False
Rema1000,FISKEFRIKADELLER,20.0,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440070/image/1728392494/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,320,GR.,2025-04-27,fiskefrikadeller,Fish meatballs,Fish & Shellfish,Fish meatballs Fish & Shellfish,Fish meatballs Fish & Shellfish,Fish Fillet,Fish Fillet (0.58),Fish Cakes (0.55),Tuna (Canned) (0.46),False
Rema1000,FISKEFRIKADELLER,20.0,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440072/image/1728392504/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,200,GR.,2025-04-27,fiskefrikadeller,Fish meatballs,Fish & Shellfish,Fish meatballs Fish & Shellfish,Fish meatballs Fish & Shellfish,Fish Fillet,Fish Fillet (0.58),Fish Cakes (0.55),Tuna (Canned) (0.46),False
Rema1000,TORSKEFILETER,39.0,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440059/image/1684836798/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,225,GR.,2025-04-27,torskefileter,cod fillets,Fish & Shellfish,cod fillets Fish & Shellfish,cod fillets Fish & Shellfish,Fish Fillet,Fish Fillet (0.74),Fish Cakes (0.52),Smoked Salmon (0.45),False
Rema1000,MØRKSEJ LOINS,59.0,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440097/image/1618576430/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,mørksej loins,Dark-eyed loins,Fish & Shellfish,Dark-eyed loins Fish & Shellfish,Dark-eyed loins Fish & Shellfish,Fish Fillet,Fish Fillet (0.49),Fish Cakes (0.41),Smoked Salmon (0.39),False
Rema1000,HELE RØDSPÆTTER,39.0,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440075/image/1720013898/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,475,GR.,2025-04-27,hele rødspætter,whole plaice,Fish & Shellfish,whole plaice Fish & Shellfish,whole plaice Fish & Shellfish,Fish Fillet,Fish Fillet (0.62),Fish Cakes (0.51),Tuna (Canned) (0.41),False
Rema1000,LAKSEFILET,94.95,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/440047/image/1682943917/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,laksefilet,salmon fillet,Fish & Shellfish,salmon fillet Fish & Shellfish,salmon fillet Fish & Shellfish,Fish Fillet,Fish Fillet (0.76),Smoked Salmon (0.56),Fish Cakes (0.49),False
Rema1000,HK. GRIS & KALV 8-12%,39.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400552/image/1712242351/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,500,GR.,2025-04-27,hk gris & kalv,hp pig & calf,Minced Meat,hp pig & calf Minced Meat,hp pig & calf Minced Meat,Pork Mince,Pork Mince (0.61),Beef Mince (0.58),Beef (0.49),False
Rema1000,"HK. OKSEKØD, 35% GRØNT",20.0,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400466/image/1726574070/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,"hk oksekød, grønt","Hp beef, green",Minced Meat,"Hp beef, green Minced Meat","Hp beef, green Minced Meat",Beef Mince,Beef Mince (0.66),Beef (0.62),Pork Mince (0.51),False
Rema1000,HK. OKSEKØD 15-18%,47.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400176/image/1726058682/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,hk oksekød,hek beef,Minced Meat,hek beef Minced Meat,hek beef Minced Meat,Beef Mince,Beef Mince (0.69),Beef (0.61),Pork Mince (0.54),False
Rema1000,HK. OKSEKØD 8-12%,49.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400171/image/1726058659/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,hk oksekød,hek beef,Minced Meat,hek beef Minced Meat,hek beef Minced Meat,Beef Mince,Beef Mince (0.69),Beef (0.61),Pork Mince (0.54),False
Rema1000,HK. OKSEKØD 4-7%,51.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400167/image/1726058648/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,350,GR.,2025-04-27,hk oksekød,hek beef,Minced Meat,hek beef Minced Meat,hek beef Minced Meat,Beef Mince,Beef Mince (0.69),Beef (0.61),Pork Mince (0.54),False
Rema1000,HK. KYLLINGEKØD 7-10%,34.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404899/image/1744206070/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,hk kyllingekød,hp chicken meat,Minced Meat,hp chicken meat Minced Meat,hp chicken meat Minced Meat,Chicken Mince,Beef Mince (0.59),Pork Mince (0.56),Chicken Mixed Cuts (0.53),False
Rema1000,HK. GRISEKØD 8-12%,20.0,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400546/image/1712931599/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,500,GR.,2025-04-27,hk grisekød,"Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey",Minced Meat,"Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey Minced Meat","Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey Minced Meat",Pork Mince,Beef Mince (0.51),Pork Mince (0.45),Sausage (0.40),False
Rema1000,HK. GRISEKØD 8-12%,35.0,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401001/image/1712243993/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,hk grisekød,"Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey",Minced Meat,"Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey Minced Meat","Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey Minced Meat",Pork Mince,Beef Mince (0.51),Pork Mince (0.45),Sausage (0.40),False
Rema1000,HK. SKINKEKØD 4-7%,39.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401002/image/1712240979/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,hk skinkekød,hp ham meat,Minced Meat,hp ham meat Minced Meat,hp ham meat Minced Meat,Ham Slices,Ham Slices (0.63),Beef Mince (0.58),Pork Mince (0.57),False
Rema1000,HK. KYLLINGEKØD 4-7%,49.0,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404898/image/1734019924/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,800,GR.,2025-04-27,hk kyllingekød,hp chicken meat,Minced Meat,hp chicken meat Minced Meat,hp chicken meat Minced Meat,Chicken Mince,Beef Mince (0.59),Pork Mince (0.56),Chicken Mixed Cuts (0.53),False
Rema1000,HK. OKSE 8-12%,59.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400180/image/1695373566/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,hk okse,hp ox,Minced Meat,hp ox Minced Meat,hp ox Minced Meat,Beef Mince,Beef Mince (0.58),Pork Mince (0.53),Beef (0.45),False
Rema1000,HK. GRIS & KALV 4-7%,39.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400554/image/1713436586/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,hk gris & kalv,hp pig & calf,Minced Meat,hp pig & calf Minced Meat,hp pig & calf Minced Meat,Pork Mince,Pork Mince (0.61),Beef Mince (0.58),Beef (0.49),False
Rema1000,ØKO HK. GRIS & OKSE,46.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400567/image/1663235618/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,350,GR.,2025-04-27,hk gris & okse,hp pig & ox,Minced Meat,hp pig & ox Minced Meat,hp pig & ox Minced Meat,Pork Mince,Pork Mince (0.58),Beef Mince (0.53),Beef (0.43),False
Rema1000,HK. OKSEKØD 8-12%,99.9,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400172/image/1726058670/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,800,GR.,2025-04-27,hk oksekød,hek beef,Minced Meat,hek beef Minced Meat,hek beef Minced Meat,Beef Mince,Beef Mince (0.69),Beef (0.61),Pork Mince (0.54),False
Rema1000,HK. OKSEKØD 4-7%,59.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400179/image/1668776619/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,350,GR.,2025-04-27,hk oksekød,hek beef,Minced Meat,hek beef Minced Meat,hek beef Minced Meat,Beef Mince,Beef Mince (0.69),Beef (0.61),Pork Mince (0.54),False
Rema1000,"HK. OKSEKØD, 50% GRØNT",34.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400467/image/1726583822/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,"hk oksekød, grønt","Hp beef, green",Minced Meat,"Hp beef, green Minced Meat","Hp beef, green Minced Meat",Beef Mince,Beef Mince (0.66),Beef (0.62),Pork Mince (0.51),False
Rema1000,HK. KYLLINGEKØD 4-7%,37.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404900/image/1712755232/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,hk kyllingekød,hp chicken meat,Minced Meat,hp chicken meat Minced Meat,hp chicken meat Minced Meat,Chicken Mince,Beef Mince (0.59),Pork Mince (0.56),Chicken Mixed Cuts (0.53),False
Rema1000,ØKO HK. GRISEKØD 8-12%,46.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400556/image/1691400080/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,350,GR.,2025-04-27,hk grisekød,"Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey",Minced Meat,"Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey Minced Meat","Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey Minced Meat",Pork Mince,Beef Mince (0.51),Pork Mince (0.45),Sausage (0.40),False
Rema1000,HAKKET KØDKVÆG 8-12%,34.95,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400151/image/1708955657/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,250,GR.,2025-04-27,hakket kødkvæg,minced meat cattle,Minced Meat,minced meat cattle Minced Meat,minced meat cattle Minced Meat,Beef Mince,Beef Mince (0.70),Pork Mince (0.58),Beef (0.53),False
Rema1000,KYLLINGEBRYSTFILET,39.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404995/image/1745496075/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,450,GR.,2025-04-27,kyllingebrystfilet,chicken breast fillet,Chicken,chicken breast fillet Chicken,chicken breast fillet Chicken,Chicken Breast,Chicken Breast (0.78),Chicken Thighs (0.59),Fish Fillet (0.58),False
Rema1000,KYLLINGEBRYSTFILET,36.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404997/image/1719926033/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,280,GR.,2025-04-27,kyllingebrystfilet,chicken breast fillet,Chicken,chicken breast fillet Chicken,chicken breast fillet Chicken,Chicken Breast,Chicken Breast (0.78),Chicken Thighs (0.59),Fish Fillet (0.58),False
Rema1000,KYLLINGEBRYSTFILET,49.0,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405005/image/1743691185/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,650,GR.,2025-04-27,kyllingebrystfilet,chicken breast fillet,Chicken,chicken breast fillet Chicken,chicken breast fillet Chicken,Chicken Breast,Chicken Breast (0.78),Chicken Thighs (0.59),Fish Fillet (0.58),False
Rema1000,HEL KYLLING,59.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404969/image/1667403627/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,1350,GR.,2025-04-27,hel kylling,whole chicken,Chicken,whole chicken Chicken,whole chicken Chicken,Chicken Breast,Chicken Breast (0.69),Chicken Thighs (0.61),Chicken Mixed Cuts (0.61),False
Rema1000,KYLLINGEINDERFILET,34.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404994/image/1712243995/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,300,GR.,2025-04-27,kyllingeinderfilet,chicken inner fillet,Chicken,chicken inner fillet Chicken,chicken inner fillet Chicken,Fish Fillet,Fish Fillet (0.58),Chicken Breast (0.56),Chicken Mixed Cuts (0.54),False
Rema1000,KYLLINGEBRYST I TERN,32.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404926/image/1744206099/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,250,GR.,2025-04-27,kyllingebryst i tern,chicken breast in cube,Chicken,chicken breast in cube Chicken,chicken breast in cube Chicken,Chicken Breast,Chicken Breast (0.78),Chicken Mixed Cuts (0.53),Chicken Thighs (0.51),False
Rema1000,KYLLINGEUNDERLÅR,20.0,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404983/image/1743166222/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,700,GR.,2025-04-27,kyllingeunderlår,chicken slipper orchids,Chicken,chicken slipper orchids Chicken,chicken slipper orchids Chicken,Chicken Breast,Chicken Breast (0.51),Chicken Thighs (0.48),Chicken Drumsticks (0.45),False
Rema1000,KYLLINGEINDERFILET,49.0,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405008/image/1741697868/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,600,GR.,2025-04-27,kyllingeinderfilet,chicken inner fillet,Chicken,chicken inner fillet Chicken,chicken inner fillet Chicken,Fish Fillet,Fish Fillet (0.58),Chicken Breast (0.56),Chicken Mixed Cuts (0.54),False
Rema1000,KYLLINGELÅRFILET,32.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404903/image/1733412129/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,400,GR.,2025-04-27,kyllingelårfilet,chicken thigh fillet,Chicken,chicken thigh fillet Chicken,chicken thigh fillet Chicken,Chicken Thighs,Chicken Thighs (0.75),Chicken Breast (0.62),Chicken Mixed Cuts (0.57),False
Rema1000,KYLLINGEOVERLÅR,20.0,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404982/image/1743166195/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,800,GR.,2025-04-27,kyllingeoverlår,chicken thighs,Chicken,chicken thighs Chicken,chicken thighs Chicken,Chicken Thighs,Chicken Thighs (0.88),Chicken Breast (0.72),Chicken Drumsticks (0.60),False
Rema1000,KYLLINGESPYD MED BBQ,32.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404918/image/1737380215/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,230,GR.,2025-04-27,kyllingespyd med bbq,chicken spear with bbq,Chicken,chicken spear with bbq Chicken,chicken spear with bbq Chicken,Chicken Breast,Chicken Breast (0.55),Chicken Drumsticks (0.51),Chicken Mixed Cuts (0.49),False
Rema1000,KYLLINGEBRYST M. BBQ,37.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404954/image/1712755232/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,325,GR.,2025-04-27,kyllingebryst m bbq,chicken breast m bbq,Chicken,chicken breast m bbq Chicken,chicken breast m bbq Chicken,Chicken Breast,Chicken Breast (0.75),Chicken Thighs (0.54),Chicken Mixed Cuts (0.50),False
Rema1000,KYLLINGELÅR M. BBQ,35.0,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404961/image/1742831607/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,800,GR.,2025-04-27,kyllingelår m bbq,chicken legs m bbq,Chicken,chicken legs m bbq Chicken,chicken legs m bbq Chicken,Chicken Thighs,Chicken Thighs (0.66),Chicken Breast (0.60),Chicken Drumsticks (0.54),False
Rema1000,KYLLINGE LÅRSTEAK,32.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404916/image/1734019939/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,350,GR.,2025-04-27,kyllinge lårsteak,chicken femur steak,Chicken,chicken femur steak Chicken,chicken femur steak Chicken,Chicken Breast,Chicken Breast (0.62),Chicken Thighs (0.61),Beef (0.61),False
Rema1000,LÅR M. HAVSALT & PEBER,35.0,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404966/image/1743679619/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,825,GR.,2025-04-27,lår m havsalt & peber,thigh m sea salt & pepper,Chicken,thigh m sea salt & pepper Chicken,thigh m sea salt & pepper Chicken,Chicken Thighs,Chicken Thighs (0.55),Chicken Breast (0.52),Chicken Mixed Cuts (0.49),False
Rema1000,KYLLINGEBRYST 180-320G,36.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404891/image/1713521728/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,180,GR.,2025-04-27,kyllingebryst g,chicken breast g,Chicken,chicken breast g Chicken,chicken breast g Chicken,Chicken Breast,Chicken Breast (0.83),Chicken Thighs (0.61),Chicken Mixed Cuts (0.51),False
Rema1000,HELE KYLLINGELÅR 475-620G,36.95,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404892/image/1712755230/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,475,GR.,2025-04-27,hele kyllingelår g,whole chicken legs g,Chicken,whole chicken legs g Chicken,whole chicken legs g Chicken,Chicken Thighs,Chicken Thighs (0.71),Chicken Breast (0.59),Chicken Drumsticks (0.56),False
