Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Date of update,Name Cleaned,Translated Name Cleaned,Category (EN),Context Name,Product,Best Category,Top 1,Top 2,Top 3
Rema1000,DAGMARSTANG,32.0,BAVINCHI BAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/360754/image/1618576036/170.jpg,https://shop.rema1000.dk/brod-bavinchi,325,GR.,,2025-04-27,dagmarstang,Dagmar pole,Bavinchi Bakery,Dagmar pole Bavinchi Bakery,Dagmar pole Bavinchi Bakery,Bread Loaf,Bread Loaf (0.37),Sandwich Bread (0.36),Crispbread (0.33)
Rema1000,MORMORBRØD,25.0,BAVINCHI BAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/360715/image/1618576032/170.jpg,https://shop.rema1000.dk/brod-bavinchi,515,GR.,,2025-04-27,mormorbrød,Grandma's bread,Bavinchi Bakery,Grandma's bread Bavinchi Bakery,Grandma's bread Bavinchi Bakery,Bread Loaf,Bread Loaf (0.55),Sandwich Bread (0.53),Toast Bread (0.49)
Rema1000,HINDBÆRSNITTER,25.0,BAVINCHI BAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/360565/image/1648461865/170.jpg,https://shop.rema1000.dk/brod-bavinchi,250,GR.,,2025-04-27,hindbærsnitter,raspberry chops,Bavinchi Bakery,raspberry chops Bavinchi Bakery,raspberry chops Bavinchi Bakery,Biscuits,Biscuits (0.47),Crispbread (0.45),Baked Beans (0.44)
Rema1000,PØLSEHORN,12.0,BAVINCHI BAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/360819/image/1618576043/170.jpg,https://shop.rema1000.dk/brod-bavinchi,70,GR.,,2025-04-27,pølsehorn,Sausage horns,Bavinchi Bakery,Sausage horns Bavinchi Bakery,Sausage horns Bavinchi Bakery,Sausage,Sausage (0.56),Sandwich Bread (0.40),Biscuits (0.39)
Rema1000,TRØFLER,30.0,BAVINCHI BAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/360624/image/1618576030/170.jpg,https://shop.rema1000.dk/brod-bavinchi,290,GR.,,2025-04-27,trøfler,truffles,Bavinchi Bakery,truffles Bavinchi Bakery,truffles Bavinchi Bakery,Bread Crumbs,Bread Crumbs (0.44),Biscuits (0.42),Bread Loaf (0.42)
Rema1000,KANELSTANG,32.0,BAVINCHI BAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/360751/image/1618576035/170.jpg,https://shop.rema1000.dk/brod-bavinchi,370,GR.,,2025-04-27,kanelstang,Cinnamon rod,Bavinchi Bakery,Cinnamon rod Bavinchi Bakery,Cinnamon rod Bavinchi Bakery,Crispbread,Crispbread (0.45),Biscuits (0.42),Bread Loaf (0.42)
Rema1000,SALT OG PEBER STYKKE,3.75,BAVINCHI BAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/360691/image/1729927234/170.jpg,https://shop.rema1000.dk/brod-bavinchi,50,GR.,,2025-04-27,salt og peber stykke,salt and pepper piece,Bavinchi Bakery,salt and pepper piece Bavinchi Bakery,salt and pepper piece Bavinchi Bakery,Sandwich Bread,Sandwich Bread (0.47),Baking Mix (0.46),Bread Loaf (0.45)
Rema1000,BANAN,2.5,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304000/image/1618572642/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,banan,banana,"Pear, Apple, Banana & Citrus Fruit","banana Pear, Apple, Banana & Citrus Fruit","banana Pear, Apple, Banana & Citrus Fruit",Canned Fruit,Canned Fruit (0.60),Bananas (0.59),Apples (0.59)
Rema1000,ØKO. BANANER FAIRTRADE,10.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304020/image/1618572695/170.jpg,https://shop.rema1000.dk/frugt-gront,1,BDT.,,2025-04-27,bananer fairtrade,Banana fair trade,"Pear, Apple, Banana & Citrus Fruit","Banana fair trade Pear, Apple, Banana & Citrus Fruit","Banana fair trade Pear, Apple, Banana & Citrus Fruit",Canned Fruit,Canned Fruit (0.58),Fruit Mix (0.55),Bananas (0.53)
Rema1000,"APPELSIN, GRÆKENLAND",3.5,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304401/image/1618572703/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,"appelsin, grækenland","orange, Greece","Pear, Apple, Banana & Citrus Fruit","orange, Greece Pear, Apple, Banana & Citrus Fruit","orange, Greece Pear, Apple, Banana & Citrus Fruit",Oranges,Oranges (0.60),Canned Fruit (0.55),Apples (0.54)
Rema1000,CONFERENCE PÆRER,3.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304314/image/1618572703/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,conference pærer,conference pears,"Pear, Apple, Banana & Citrus Fruit","conference pears Pear, Apple, Banana & Citrus Fruit","conference pears Pear, Apple, Banana & Citrus Fruit",Pear Cider,Pear Cider (0.57),Fruit Mix (0.56),Canned Fruit (0.54)
Rema1000,ØKO. CITRONER,7.5,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304585/image/1618572714/170.jpg,https://shop.rema1000.dk/frugt-gront,250,GR.,,2025-04-27,citroner,lemons,"Pear, Apple, Banana & Citrus Fruit","lemons Pear, Apple, Banana & Citrus Fruit","lemons Pear, Apple, Banana & Citrus Fruit",Fruit Mix,Fruit Mix (0.60),Canned Fruit (0.60),Apples (0.59)
Rema1000,ØKO. GOLDEN DELICIOUS,2.5,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304060/image/1618572696/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,golden delicious,golden delicious,"Pear, Apple, Banana & Citrus Fruit","golden delicious Pear, Apple, Banana & Citrus Fruit","golden delicious Pear, Apple, Banana & Citrus Fruit",Canned Fruit,Canned Fruit (0.56),Fruit Mix (0.54),Apples (0.54)
Rema1000,"CITRON, SPANIEN",4.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304560/image/1618572713/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,"citron, spanien","Lemon, Spain","Pear, Apple, Banana & Citrus Fruit","Lemon, Spain Pear, Apple, Banana & Citrus Fruit","Lemon, Spain Pear, Apple, Banana & Citrus Fruit",Canned Fruit,Canned Fruit (0.57),Fruit Mix (0.55),Fruit Juice (Mixed) (0.54)
Rema1000,ELSTAR ÆBLER,2.5,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304143/image/1618572700/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,elstar æbler,elstar apples,"Pear, Apple, Banana & Citrus Fruit","elstar apples Pear, Apple, Banana & Citrus Fruit","elstar apples Pear, Apple, Banana & Citrus Fruit",Apples,Apples (0.60),Canned Fruit (0.56),Fruit Mix (0.55)
Rema1000,ØKO. ÆBLER,22.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304785/image/1726565484/170.jpg,https://shop.rema1000.dk/frugt-gront,1,BAKKE,,2025-04-27,æbler,apples,"Pear, Apple, Banana & Citrus Fruit","apples Pear, Apple, Banana & Citrus Fruit","apples Pear, Apple, Banana & Citrus Fruit",Apples,Apples (0.67),Canned Fruit (0.59),Fruit Mix (0.59)
Rema1000,DANSKE ÆBLER I POSE,24.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304718/image/1726497280/170.jpg,https://shop.rema1000.dk/frugt-gront,1.5,KG.,,2025-04-27,æbler i pose,apples in bag,"Pear, Apple, Banana & Citrus Fruit","apples in bag Pear, Apple, Banana & Citrus Fruit","apples in bag Pear, Apple, Banana & Citrus Fruit",Apples,Apples (0.65),Canned Fruit (0.59),Fruit Mix (0.57)
Rema1000,DANSKE ÆBLER I POSE,24.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304718/image/1726497280/170.jpg,https://shop.rema1000.dk/frugt-gront,1.5,KG.,,2025-04-27,æbler i pose,apples in bag,"Pear, Apple, Banana & Citrus Fruit","apples in bag Pear, Apple, Banana & Citrus Fruit","apples in bag Pear, Apple, Banana & Citrus Fruit",Apples,Apples (0.65),Canned Fruit (0.59),Fruit Mix (0.57)
Rema1000,PINK LADY ÆBLER,18.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304766/image/1618572718/170.jpg,https://shop.rema1000.dk/frugt-gront,1,BAKKE,,2025-04-27,pink lady æbler,pink lady apples,"Pear, Apple, Banana & Citrus Fruit","pink lady apples Pear, Apple, Banana & Citrus Fruit","pink lady apples Pear, Apple, Banana & Citrus Fruit",Apples,Apples (0.60),Fruit Mix (0.53),Canned Fruit (0.52)
Rema1000,EVELINA ÆBLER,2.5,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304095/image/1618572698/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,evelina æbler,Evelina apples,"Pear, Apple, Banana & Citrus Fruit","Evelina apples Pear, Apple, Banana & Citrus Fruit","Evelina apples Pear, Apple, Banana & Citrus Fruit",Apples,Apples (0.61),Fruit Mix (0.53),Canned Fruit (0.51)
Rema1000,ØKO. APPELSINER,18.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304713/image/1727858382/170.jpg,https://shop.rema1000.dk/frugt-gront,1,KG.,,2025-04-27,appelsiner,oranges,"Pear, Apple, Banana & Citrus Fruit","oranges Pear, Apple, Banana & Citrus Fruit","oranges Pear, Apple, Banana & Citrus Fruit",Oranges,Oranges (0.69),Apples (0.62),Canned Fruit (0.59)
Rema1000,ØKO. GRAPEFRUGT,7.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304539/image/1727858455/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,grapefrugt,grapefruit,"Pear, Apple, Banana & Citrus Fruit","grapefruit Pear, Apple, Banana & Citrus Fruit","grapefruit Pear, Apple, Banana & Citrus Fruit",Canned Fruit,Canned Fruit (0.60),Fruit Mix (0.60),Fruit Juice (Mixed) (0.58)
Rema1000,PÆRER I BK. MADSPILD,20.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304874/image/1639480733/170.jpg,https://shop.rema1000.dk/frugt-gront,1,KG.,,2025-04-27,pærer i bk madspild,pears in bk food waste,"Pear, Apple, Banana & Citrus Fruit","pears in bk food waste Pear, Apple, Banana & Citrus Fruit","pears in bk food waste Pear, Apple, Banana & Citrus Fruit",Canned Fruit,Canned Fruit (0.57),Pear Cider (0.52),Dried Fruit (0.52)
Rema1000,ØKO. LIME,3.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305660/image/1618572746/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,lime,lime,"Pear, Apple, Banana & Citrus Fruit","lime Pear, Apple, Banana & Citrus Fruit","lime Pear, Apple, Banana & Citrus Fruit",Canned Fruit,Canned Fruit (0.60),Fruit Mix (0.60),Fruit Juice (Mixed) (0.58)
Rema1000,DANSKE ÆBLER I BK.,18.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304773/image/1736950853/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,æbler i bk,apples in bk,"Pear, Apple, Banana & Citrus Fruit","apples in bk Pear, Apple, Banana & Citrus Fruit","apples in bk Pear, Apple, Banana & Citrus Fruit",Apples,Apples (0.64),Canned Fruit (0.57),Fruit Mix (0.54)
Rema1000,"APPELSIN, LAND SE VARE",28.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304700/image/1618572715/170.jpg,https://shop.rema1000.dk/frugt-gront,2,KG.,,2025-04-27,"appelsin, land se vare","orange, country, product","Pear, Apple, Banana & Citrus Fruit","orange, country, product Pear, Apple, Banana & Citrus Fruit","orange, country, product Pear, Apple, Banana & Citrus Fruit",Canned Fruit,Canned Fruit (0.58),Fruit Mix (0.58),Oranges (0.57)
Rema1000,ÆBLER I POSE,18.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304740/image/1618572716/170.jpg,https://shop.rema1000.dk/frugt-gront,1.5,KG.,,2025-04-27,æbler i pose,apples in bag,"Pear, Apple, Banana & Citrus Fruit","apples in bag Pear, Apple, Banana & Citrus Fruit","apples in bag Pear, Apple, Banana & Citrus Fruit",Apples,Apples (0.65),Canned Fruit (0.59),Fruit Mix (0.57)
Rema1000,ÆBLER I POSE,18.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304740/image/1618572716/170.jpg,https://shop.rema1000.dk/frugt-gront,1.5,KG.,,2025-04-27,æbler i pose,apples in bag,"Pear, Apple, Banana & Citrus Fruit","apples in bag Pear, Apple, Banana & Citrus Fruit","apples in bag Pear, Apple, Banana & Citrus Fruit",Apples,Apples (0.65),Canned Fruit (0.59),Fruit Mix (0.57)
Rema1000,FRUGT OG GRØNT POSE,3.0,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/172344/image/1618498300/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,frugt og grønt pose,fruit and green bag,"Pear, Apple, Banana & Citrus Fruit","fruit and green bag Pear, Apple, Banana & Citrus Fruit","fruit and green bag Pear, Apple, Banana & Citrus Fruit",Canned Fruit,Canned Fruit (0.61),Fruit Mix (0.60),Dried Fruit (0.58)
Rema1000,BLOMMER,2.5,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304531/image/1618572710/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,blommer,plums,"Plums, Peaches, Nectarines & Kiwi","plums Plums, Peaches, Nectarines & Kiwi","plums Plums, Peaches, Nectarines & Kiwi",Canned Peaches,Canned Peaches (0.54),Fruit Mix (0.47),Oranges (0.46)
Rema1000,ØKO. KIWI,18.0,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304500/image/1727350366/170.jpg,https://shop.rema1000.dk/frugt-gront,500,GR.,,2025-04-27,kiwi,kiwi,"Plums, Peaches, Nectarines & Kiwi","kiwi Plums, Peaches, Nectarines & Kiwi","kiwi Plums, Peaches, Nectarines & Kiwi",Canned Peaches,Canned Peaches (0.55),Fruit Mix (0.47),Canned Fruit (0.45)
Rema1000,ØKO. KIWI,18.0,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304500/image/1727350366/170.jpg,https://shop.rema1000.dk/frugt-gront,500,GR.,,2025-04-27,kiwi,kiwi,"Plums, Peaches, Nectarines & Kiwi","kiwi Plums, Peaches, Nectarines & Kiwi","kiwi Plums, Peaches, Nectarines & Kiwi",Canned Peaches,Canned Peaches (0.55),Fruit Mix (0.47),Canned Fruit (0.45)
Rema1000,KIWI,3.0,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304482/image/1636537075/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,kiwi,kiwi,"Plums, Peaches, Nectarines & Kiwi","kiwi Plums, Peaches, Nectarines & Kiwi","kiwi Plums, Peaches, Nectarines & Kiwi",Canned Peaches,Canned Peaches (0.55),Fruit Mix (0.47),Canned Fruit (0.45)
Rema1000,KIWI,3.0,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304482/image/1636537075/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,kiwi,kiwi,"Plums, Peaches, Nectarines & Kiwi","kiwi Plums, Peaches, Nectarines & Kiwi","kiwi Plums, Peaches, Nectarines & Kiwi",Canned Peaches,Canned Peaches (0.55),Fruit Mix (0.47),Canned Fruit (0.45)
Rema1000,KIWI I BAKKE,15.0,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304951/image/1669040360/170.jpg,https://shop.rema1000.dk/frugt-gront,800,GR.,,2025-04-27,kiwi i bakke,kiwi in tray,"Plums, Peaches, Nectarines & Kiwi","kiwi in tray Plums, Peaches, Nectarines & Kiwi","kiwi in tray Plums, Peaches, Nectarines & Kiwi",Canned Peaches,Canned Peaches (0.52),Fruit Mix (0.47),Canned Fruit (0.45)
Rema1000,JORDBÆR,15.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304811/image/1618572721/170.jpg,https://shop.rema1000.dk/frugt-gront,250,GR.,,2025-04-27,jordbær,strawberries,"Melon, Berries, Grapes & Exotic Fruit","strawberries Melon, Berries, Grapes & Exotic Fruit","strawberries Melon, Berries, Grapes & Exotic Fruit",Strawberries,Strawberries (0.73),Berries (0.65),Blueberries (0.62)
Rema1000,JORDBÆR,15.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304811/image/1618572721/170.jpg,https://shop.rema1000.dk/frugt-gront,250,GR.,,2025-04-27,jordbær,strawberries,"Melon, Berries, Grapes & Exotic Fruit","strawberries Melon, Berries, Grapes & Exotic Fruit","strawberries Melon, Berries, Grapes & Exotic Fruit",Strawberries,Strawberries (0.73),Berries (0.65),Blueberries (0.62)
Rema1000,GRØNNE STENFRI DRUER,24.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304840/image/1671094484/170.jpg,https://shop.rema1000.dk/frugt-gront,500,GR.,,2025-04-27,grønne stenfri druer,green stone-free grapes,"Melon, Berries, Grapes & Exotic Fruit","green stone-free grapes Melon, Berries, Grapes & Exotic Fruit","green stone-free grapes Melon, Berries, Grapes & Exotic Fruit",Grapes,Grapes (0.58),Berries (0.51),Grape Juice (0.49)
Rema1000,MIX STENFRI DRUER,24.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304855/image/1618572727/170.jpg,https://shop.rema1000.dk/frugt-gront,500,GR.,,2025-04-27,mix stenfri druer,mix rock-free grapes,"Melon, Berries, Grapes & Exotic Fruit","mix rock-free grapes Melon, Berries, Grapes & Exotic Fruit","mix rock-free grapes Melon, Berries, Grapes & Exotic Fruit",Fruit Mix,Fruit Mix (0.62),Grapes (0.60),Fruit Juice (Mixed) (0.56)
Rema1000,BLÅBÆR,15.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304824/image/1618572724/170.jpg,https://shop.rema1000.dk/frugt-gront,125,GR.,,2025-04-27,blåbær,Blueberries,"Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit",Blueberries,Blueberries (0.74),Berries (0.65),Strawberries (0.60)
Rema1000,BLÅBÆR,15.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304824/image/1618572724/170.jpg,https://shop.rema1000.dk/frugt-gront,125,GR.,,2025-04-27,blåbær,Blueberries,"Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit",Blueberries,Blueberries (0.74),Berries (0.65),Strawberries (0.60)
Rema1000,RØDE STENFRI DRUER,24.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304848/image/1618572727/170.jpg,https://shop.rema1000.dk/frugt-gront,500,GR.,,2025-04-27,røde stenfri druer,Red stone-free grapes,"Melon, Berries, Grapes & Exotic Fruit","Red stone-free grapes Melon, Berries, Grapes & Exotic Fruit","Red stone-free grapes Melon, Berries, Grapes & Exotic Fruit",Grapes,Grapes (0.57),Berries (0.51),Grape Juice (0.48)
Rema1000,MANGO FORMODNET,14.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305502/image/1629369224/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,mango formodnet,mango ripened,"Melon, Berries, Grapes & Exotic Fruit","mango ripened Melon, Berries, Grapes & Exotic Fruit","mango ripened Melon, Berries, Grapes & Exotic Fruit",Mango Juice,Mango Juice (0.62),Canned Fruit (0.56),Berries (0.56)
Rema1000,HONNING MELON,25.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305119/image/1673422782/170.jpg,https://shop.rema1000.dk/frugt-gront,1,STK.,,2025-04-27,honning melon,honey melon,"Melon, Berries, Grapes & Exotic Fruit","honey melon Melon, Berries, Grapes & Exotic Fruit","honey melon Melon, Berries, Grapes & Exotic Fruit",Melons,Melons (0.61),Berries (0.58),Grapes (0.56)
Rema1000,ØKO. JORDBÆR,25.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304819/image/1740642737/170.jpg,https://shop.rema1000.dk/frugt-gront,300,GR.,,2025-04-27,jordbær,strawberries,"Melon, Berries, Grapes & Exotic Fruit","strawberries Melon, Berries, Grapes & Exotic Fruit","strawberries Melon, Berries, Grapes & Exotic Fruit",Strawberries,Strawberries (0.73),Berries (0.65),Blueberries (0.62)
Rema1000,ØKO. JORDBÆR,25.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304819/image/1740642737/170.jpg,https://shop.rema1000.dk/frugt-gront,300,GR.,,2025-04-27,jordbær,strawberries,"Melon, Berries, Grapes & Exotic Fruit","strawberries Melon, Berries, Grapes & Exotic Fruit","strawberries Melon, Berries, Grapes & Exotic Fruit",Strawberries,Strawberries (0.73),Berries (0.65),Blueberries (0.62)
Rema1000,HINDBÆR,22.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304792/image/1618572720/170.jpg,https://shop.rema1000.dk/frugt-gront,125,GR.,,2025-04-27,hindbær,Raspberries,"Melon, Berries, Grapes & Exotic Fruit","Raspberries Melon, Berries, Grapes & Exotic Fruit","Raspberries Melon, Berries, Grapes & Exotic Fruit",Berries,Berries (0.64),Strawberries (0.62),Blueberries (0.60)
Rema1000,ØKO. BLÅBÆR,22.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304788/image/1647425765/170.jpg,https://shop.rema1000.dk/frugt-gront,125,GR.,,2025-04-27,blåbær,Blueberries,"Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit",Blueberries,Blueberries (0.74),Berries (0.65),Strawberries (0.60)
Rema1000,ØKO. BLÅBÆR,22.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304788/image/1647425765/170.jpg,https://shop.rema1000.dk/frugt-gront,125,GR.,,2025-04-27,blåbær,Blueberries,"Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit",Blueberries,Blueberries (0.74),Berries (0.65),Strawberries (0.60)
Rema1000,FRISKE DADLER,20.0,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305902/image/1740579912/170.jpg,https://shop.rema1000.dk/frugt-gront,400,GR.,,2025-04-27,friske dadler,fresh dates,"Melon, Berries, Grapes & Exotic Fruit","fresh dates Melon, Berries, Grapes & Exotic Fruit","fresh dates Melon, Berries, Grapes & Exotic Fruit",Berries,Berries (0.56),Grapes (0.53),Dried Fruit (0.53)
