Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Date of update,Name Cleaned,Translated Name Cleaned,Context Name,Product,Best Category,Top 1,Top 2,Top 3,Synthetic
Rema1000,"LETMÆLK 1,5%",17.5,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21474/image/1658498463/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"letmælk ,",light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),False
Rema1000,"SØDMÆLK 3,5%",16.75,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20129/image/1738075788/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",16.75,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20129/image/1738075788/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",16.75,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20129/image/1738075788/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",16.75,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20129/image/1738075788/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",16.75,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20129/image/1738075788/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",18.95,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21479/image/1658498506/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",18.95,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21479/image/1658498506/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",18.95,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21479/image/1658498506/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",18.95,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21479/image/1658498506/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",18.95,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21479/image/1658498506/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"LETMÆLK 1,5%",15.5,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20025/image/1738075717/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"letmælk ,",light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),False
Rema1000,"LETMÆLK 1,5%",15.5,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20025/image/1738075717/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"letmælk ,",light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),False
Rema1000,"LETMÆLK 1,5%",15.5,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20025/image/1738075717/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"letmælk ,",light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),False
Rema1000,"LETMÆLK 1,5%",15.5,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20025/image/1738075717/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"letmælk ,",light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),False
Rema1000,"LETMÆLK 1,5%",15.5,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20025/image/1738075717/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"letmælk ,",light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),False
Rema1000,LETMÆLK,3.95,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20758/image/1665038726/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,letmælk,light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),False
Rema1000,LETMÆLK,3.95,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20758/image/1665038726/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,letmælk,light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),False
Rema1000,LETMÆLK,3.95,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20758/image/1665038726/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,letmælk,light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),False
Rema1000,LETMÆLK,3.95,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20758/image/1665038726/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,letmælk,light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),False
Rema1000,LETMÆLK,3.95,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20758/image/1665038726/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,letmælk,light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),False
Rema1000,"KÆRNEMÆLK 0,3%",13.75,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21200/image/1633010975/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"kærnemælk ,",buttermilk,buttermilk MÆLK M.V.,buttermilk MÆLK M.V.,Butter,Butter (0.50),Nut Butter (0.47),Milk (0.46),False
Rema1000,"SØDMÆLK 3,5%",8.25,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20302/image/1641377940/170.jpg,https://shop.rema1000.dk/mejeri,0.5,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",8.25,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20302/image/1641377940/170.jpg,https://shop.rema1000.dk/mejeri,0.5,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",8.25,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20302/image/1641377940/170.jpg,https://shop.rema1000.dk/mejeri,0.5,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",8.25,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20302/image/1641377940/170.jpg,https://shop.rema1000.dk/mejeri,0.5,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",8.25,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20302/image/1641377940/170.jpg,https://shop.rema1000.dk/mejeri,0.5,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"MINIMÆLK 0,4%",14.75,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20020/image/1738075678/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"minimælk ,",mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),False
Rema1000,"MINIMÆLK 0,4%",14.75,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20020/image/1738075678/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"minimælk ,",mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),False
Rema1000,"MINIMÆLK 0,4%",14.75,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20020/image/1738075678/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"minimælk ,",mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),False
Rema1000,"MINIMÆLK 0,4%",14.75,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20020/image/1738075678/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"minimælk ,",mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),False
Rema1000,"MINIMÆLK 0,4%",14.75,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20020/image/1738075678/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"minimælk ,",mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),False
Rema1000,MINIMÆLK,4.25,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21488/image/1665038773/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,minimælk,mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),False
Rema1000,MINIMÆLK,4.25,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21488/image/1665038773/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,minimælk,mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),False
Rema1000,MINIMÆLK,4.25,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21488/image/1665038773/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,minimælk,mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),False
Rema1000,MINIMÆLK,4.25,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21488/image/1665038773/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,minimælk,mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),False
Rema1000,MINIMÆLK,4.25,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21488/image/1665038773/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,minimælk,mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),False
Rema1000,"SØDMÆLK 3,5%",16.5,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21510/image/1718025568/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",16.5,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21510/image/1718025568/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",16.5,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21510/image/1718025568/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",16.5,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21510/image/1718025568/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,"SØDMÆLK 3,5%",16.5,MÆLK M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21510/image/1718025568/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"sødmælk ,",whole milk,whole milk MÆLK M.V.,whole milk MÆLK M.V.,Milk,Milk (0.65),Plant Milk (0.53),Cocoa Milk (0.49),False
Rema1000,RISDESSERT,7.5,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24271/image/1658139586/170.jpg,https://shop.rema1000.dk/mejeri,175,GR.,,2025-04-27,risdessert,rice dessert,rice dessert MÆLKESNITTE/DESSERT,rice dessert MÆLKESNITTE/DESSERT,Rice,Rice (0.51),Ice Cream (0.38),Fish Cakes (0.38),False
Rema1000,CHOKO DESSERT,5.95,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26515/image/1618232716/170.jpg,https://shop.rema1000.dk/mejeri,115,GR.,,2025-04-27,choko dessert,Shoco dessert,Shoco dessert MÆLKESNITTE/DESSERT,Shoco dessert MÆLKESNITTE/DESSERT,Ice Cream,Ice Cream (0.40),Chocolate (0.40),Cottage Cheese (0.39),False
Rema1000,CITRON FROMAGE,7.95,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24227/image/1654001045/170.jpg,https://shop.rema1000.dk/mejeri,100,GR.,,2025-04-27,citron fromage,lemon fromage,lemon fromage MÆLKESNITTE/DESSERT,lemon fromage MÆLKESNITTE/DESSERT,Lemons,Lemons (0.54),Berries (0.36),Blueberries (0.35),False
Rema1000,MÆLKESNITTE,3.95,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26889/image/1719415567/170.jpg,https://shop.rema1000.dk/mejeri,28,GR.,,2025-04-27,mælkesnitte,milk slices,milk slices MÆLKESNITTE/DESSERT,milk slices MÆLKESNITTE/DESSERT,Cheese Slices,Cheese Slices (0.52),Milk (0.51),Cream Cheese (0.48),False
Rema1000,MÆLKESNITTE,3.95,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26889/image/1719415567/170.jpg,https://shop.rema1000.dk/mejeri,28,GR.,,2025-04-27,mælkesnitte,milk slices,milk slices MÆLKESNITTE/DESSERT,milk slices MÆLKESNITTE/DESSERT,Cheese Slices,Cheese Slices (0.52),Milk (0.51),Cream Cheese (0.48),False
Rema1000,MÆLKESNITTE,5.0,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26888/image/1719415592/170.jpg,https://shop.rema1000.dk/mejeri,30,GR.,,2025-04-27,mælkesnitte,milk slices,milk slices MÆLKESNITTE/DESSERT,milk slices MÆLKESNITTE/DESSERT,Cheese Slices,Cheese Slices (0.52),Milk (0.51),Cream Cheese (0.48),False
Rema1000,MÆLKESNITTE,5.0,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26888/image/1719415592/170.jpg,https://shop.rema1000.dk/mejeri,30,GR.,,2025-04-27,mælkesnitte,milk slices,milk slices MÆLKESNITTE/DESSERT,milk slices MÆLKESNITTE/DESSERT,Cheese Slices,Cheese Slices (0.52),Milk (0.51),Cream Cheese (0.48),False
Rema1000,TIRAMISÙ,13.95,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26518/image/1618232716/170.jpg,https://shop.rema1000.dk/mejeri,180,GR.,,2025-04-27,tiramisù,tiramisù,tiramisù MÆLKESNITTE/DESSERT,tiramisù MÆLKESNITTE/DESSERT,Knækbrød,Knækbrød (0.37),Raisins (0.33),Biscuits (0.31),False
Rema1000,KINDER,24.95,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26991/image/1728386510/170.jpg,https://shop.rema1000.dk/mejeri,140,GR.,,2025-04-27,kinder,cheeks,cheeks MÆLKESNITTE/DESSERT,cheeks MÆLKESNITTE/DESSERT,Knækbrød,Knækbrød (0.41),Cream Cheese (0.38),Cottage Cheese (0.37),False
Rema1000,PROTEIN BUDDING,14.95,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24170/image/1676039580/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,protein budding,protein pudding,protein pudding MÆLKESNITTE/DESSERT,protein pudding MÆLKESNITTE/DESSERT,Cream Cheese,Cream Cheese (0.46),Nut Butter (0.43),Cottage Cheese (0.42),False
Rema1000,VANILJESAUCE,16.95,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26815/image/1683707599/170.jpg,https://shop.rema1000.dk/mejeri,0.5,LTR.,,2025-04-27,vaniljesauce,Vanilla sauce,Vanilla sauce MÆLKESNITTE/DESSERT,Vanilla sauce MÆLKESNITTE/DESSERT,Cream Cheese,Cream Cheese (0.48),Cottage Cheese (0.45),Mayonnaise (0.44),False
Rema1000,PROTEIN MOUSSE,14.95,MÆLKESNITTE/DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24172/image/1739355842/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,protein mousse,protein mousse,protein mousse MÆLKESNITTE/DESSERT,protein mousse MÆLKESNITTE/DESSERT,Cream Cheese,Cream Cheese (0.38),Cottage Cheese (0.35),Yogurt (0.35),False
Rema1000,LURPAK SMØRBAR,31.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25506/image/1618232707/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,lurpak smørbar,lurpak butterable,lurpak butterable SMØR & FEDTSTOFFER,lurpak butterable SMØR & FEDTSTOFFER,Butter,Butter (0.41),Nut Butter (0.38),Knækbrød (0.35),False
Rema1000,LURPAK SMØR,31.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25511/image/1618232708/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,lurpak smør,Lurpak butter,Lurpak butter SMØR & FEDTSTOFFER,Lurpak butter SMØR & FEDTSTOFFER,Butter,Butter (0.51),Nut Butter (0.48),Knækbrød (0.35),False
Rema1000,LURPAK SMØR,31.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25511/image/1618232708/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,lurpak smør,Lurpak butter,Lurpak butter SMØR & FEDTSTOFFER,Lurpak butter SMØR & FEDTSTOFFER,Butter,Butter (0.51),Nut Butter (0.48),Knækbrød (0.35),False
Rema1000,NEM & SMØRBAR,16.5,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25750/image/1715864587/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,nem & smørbar,easy & butterable,easy & butterable SMØR & FEDTSTOFFER,easy & butterable SMØR & FEDTSTOFFER,Knækbrød,Knækbrød (0.40),Butter (0.38),Nut Butter (0.35),False
Rema1000,LURPAK PLANTEBASERET,23.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25516/image/1719312342/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,lurpak plantebaseret,Lurpak plant based,Lurpak plant based SMØR & FEDTSTOFFER,Lurpak plant based SMØR & FEDTSTOFFER,Knækbrød,Knækbrød (0.32),Frikadeller (0.28),Plant Milk (0.25),False
Rema1000,KÆRGÅRDEN SMØRBAR,27.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25847/image/1667556267/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,kærgården smørbar,carrot butterable,carrot butterable SMØR & FEDTSTOFFER,carrot butterable SMØR & FEDTSTOFFER,Carrots,Carrots (0.56),Butter (0.43),Nut Butter (0.42),False
Rema1000,KÆRGÅRDEN SMØRBAR,27.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25847/image/1667556267/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,kærgården smørbar,carrot butterable,carrot butterable SMØR & FEDTSTOFFER,carrot butterable SMØR & FEDTSTOFFER,Carrots,Carrots (0.56),Butter (0.43),Nut Butter (0.42),False
Rema1000,KÆRGÅRDEN SMØRBAR,27.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25847/image/1667556267/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,kærgården smørbar,carrot butterable,carrot butterable SMØR & FEDTSTOFFER,carrot butterable SMØR & FEDTSTOFFER,Carrots,Carrots (0.56),Butter (0.43),Nut Butter (0.42),False
Rema1000,KÆRGÅRDEN SMØRBAR,27.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25847/image/1667556267/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,kærgården smørbar,carrot butterable,carrot butterable SMØR & FEDTSTOFFER,carrot butterable SMØR & FEDTSTOFFER,Carrots,Carrots (0.56),Butter (0.43),Nut Butter (0.42),False
Rema1000,SMØR,21.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25751/image/1742563281/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,smør,butter,butter SMØR & FEDTSTOFFER,butter SMØR & FEDTSTOFFER,Butter,Butter (0.61),Nut Butter (0.53),Knækbrød (0.40),False
Rema1000,SMØR,21.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25751/image/1742563281/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,smør,butter,butter SMØR & FEDTSTOFFER,butter SMØR & FEDTSTOFFER,Butter,Butter (0.61),Nut Butter (0.53),Knækbrød (0.40),False
Rema1000,BAKKEDAL,22.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25739/image/1661162344/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,bakkedal,hill valley,hill valley SMØR & FEDTSTOFFER,hill valley SMØR & FEDTSTOFFER,Knækbrød,Knækbrød (0.38),Frikadeller (0.30),Skyr (0.24),False
Rema1000,SMØRBAR,18.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/25736/image/1727686373/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,smørbar,Butterable,Butterable SMØR & FEDTSTOFFER,Butterable SMØR & FEDTSTOFFER,Butter,Butter (0.50),Nut Butter (0.44),Knækbrød (0.42),False
Rema1000,BECEL SMØRBAR,18.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/232111/image/1693228940/170.jpg,https://shop.rema1000.dk/mejeri,250,GR.,,2025-04-27,becel smørbar,becel butterable,becel butterable SMØR & FEDTSTOFFER,becel butterable SMØR & FEDTSTOFFER,Butter,Butter (0.43),Nut Butter (0.38),Crispbread (0.37),False
Rema1000,SMØR,28.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21649/image/1718023089/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,smør,butter,butter SMØR & FEDTSTOFFER,butter SMØR & FEDTSTOFFER,Butter,Butter (0.61),Nut Butter (0.53),Knækbrød (0.40),False
Rema1000,SMØR,28.95,SMØR & FEDTSTOFFER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21649/image/1718023089/170.jpg,https://shop.rema1000.dk/mejeri,200,GR.,,2025-04-27,smør,butter,butter SMØR & FEDTSTOFFER,butter SMØR & FEDTSTOFFER,Butter,Butter (0.61),Nut Butter (0.53),Knækbrød (0.40),False
