Retail,Name,Category,Img,Link,Price,Quantity,Unit,Date of Update,Name Cleaned,Translated Name Cleaned,Category (EN)
Rema1000,BROCCOLI,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40770/image/1710938323/170.jpg,https://shop.rema1000.dk/frost,13.95,400,GR.,2025-06-01,broccoli,broccoli,"VEGETABLES, FRUIT & BERRY"
Rema1000,FINE ÆRTER,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40686/image/1725289243/170.jpg,https://shop.rema1000.dk/frost,10.0,600,GR.,2025-06-01,fine ærter,fine peas,"VEGETABLES, FRUIT & BERRY"
Rema1000,ÆRTER,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40804/image/1710860734/170.jpg,https://shop.rema1000.dk/frost,13.95,400,GR.,2025-06-01,ærter,Peas,"VEGETABLES, FRUIT & BERRY"
Rema1000,SOJABØNNER,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40798/image/1713880097/170.jpg,https://shop.rema1000.dk/frost,10.0,250,GR.,2025-06-01,sojabønner,soya beans,"VEGETABLES, FRUIT & BERRY"
Rema1000,JORDBÆR,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40861/image/1706623681/170.jpg,https://shop.rema1000.dk/frost,14.95,250,GR.,2025-06-01,jordbær,strawberries,"VEGETABLES, FRUIT & BERRY"
Rema1000,WOKBLANDING,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40768/image/1712668770/170.jpg,https://shop.rema1000.dk/frost,13.95,450,GR.,2025-06-01,wokblanding,wokmix,"VEGETABLES, FRUIT & BERRY"
Rema1000,HARICOTS VERTS,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40844/image/1710862440/170.jpg,https://shop.rema1000.dk/frost,13.95,450,GR.,2025-06-01,haricots verts,Haricots verts,"VEGETABLES, FRUIT & BERRY"
Rema1000,SOMMERBLANDING,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40371/image/1618239248/170.jpg,https://shop.rema1000.dk/frost,13.95,500,GR.,2025-06-01,sommerblanding,summer mixture;,"VEGETABLES, FRUIT & BERRY"
Rema1000,HARICOTS VERTS,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40772/image/1710235485/170.jpg,https://shop.rema1000.dk/frost,10.0,600,GR.,2025-06-01,haricots verts,Haricots verts,"VEGETABLES, FRUIT & BERRY"
Rema1000,SUPER SØDE MAJS,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40805/image/1720088980/170.jpg,https://shop.rema1000.dk/frost,13.95,400,GR.,2025-06-01,super søde majs,Super cute corn,"VEGETABLES, FRUIT & BERRY"
Rema1000,BLOMKÅLSRIS,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40840/image/1715771634/170.jpg,https://shop.rema1000.dk/frost,13.95,350,GR.,2025-06-01,blomkålsris,cauliflower rice,"VEGETABLES, FRUIT & BERRY"
Rema1000,RATATOUILLE,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40292/image/1618239247/170.jpg,https://shop.rema1000.dk/frost,13.95,500,GR.,2025-06-01,ratatouille,ratatouille,"VEGETABLES, FRUIT & BERRY"
Rema1000,HELBLADET SPINAT,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40769/image/1745840631/170.jpg,https://shop.rema1000.dk/frost,13.95,450,GR.,2025-06-01,helbladet spinat,Chinese cabbages/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai/pe-tsai,"VEGETABLES, FRUIT & BERRY"
Rema1000,RODFRUGTER,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40764/image/1712668845/170.jpg,https://shop.rema1000.dk/frost,13.95,450,GR.,2025-06-01,rodfrugter,roots,"VEGETABLES, FRUIT & BERRY"
Rema1000,FAJITA BLANDING,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40378/image/1729678776/170.jpg,https://shop.rema1000.dk/frost,13.95,450,GR.,2025-06-01,fajita blanding,fajita mixture,"VEGETABLES, FRUIT & BERRY"
Rema1000,BROCCOLIBLANDING,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40774/image/1732104836/170.jpg,https://shop.rema1000.dk/frost,10.0,600,GR.,2025-06-01,broccoliblanding,broccoli mixture,"VEGETABLES, FRUIT & BERRY"
Rema1000,MANGO,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40848/image/1704814884/170.jpg,https://shop.rema1000.dk/frost,14.95,250,GR.,2025-06-01,mango,mango,"VEGETABLES, FRUIT & BERRY"
Rema1000,GRØNTSAGSBUND,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40381/image/1729678776/170.jpg,https://shop.rema1000.dk/frost,13.95,500,GR.,2025-06-01,grøntsagsbund,vegetable bottom,"VEGETABLES, FRUIT & BERRY"
Rema1000,GRILL & OVNGRØNT,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41661/image/1710760439/170.jpg,https://shop.rema1000.dk/frost,14.95,400,GR.,2025-06-01,grill & ovngrønt,barbecue & oven green,"VEGETABLES, FRUIT & BERRY"
Rema1000,BLÅBÆR,"GRØNTSAGER, FRUGT & BÆR",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40825/image/1618239260/170.jpg,https://shop.rema1000.dk/frost,14.95,250,GR.,2025-06-01,blåbær,Blueberries,"VEGETABLES, FRUIT & BERRY"
Rema1000,ISVAFLER 4 STK,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262230/image/1713880344/170.jpg,https://shop.rema1000.dk/frost,18.25,440,ML.,2025-06-01,isvafler 4 stk,iswaffles 4 pcs,ICE AND DESSERT
Rema1000,ISVAFFEL M/FLØDEBOLLE,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/261565/image/1645453601/170.jpg,https://shop.rema1000.dk/frost,10.0,160,ML.,2025-06-01,isvaffel m/flødebolle,iswaffle w/creamball,ICE AND DESSERT
Rema1000,ISVAFFEL,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/261554/image/1645453776/170.jpg,https://shop.rema1000.dk/frost,10.0,140,ML.,2025-06-01,isvaffel,iswaffle,ICE AND DESSERT
Rema1000,ISBÅDE,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262072/image/1711025680/170.jpg,https://shop.rema1000.dk/frost,26.95,520,ML.,2025-06-01,isbåde,iceboats;,ICE AND DESSERT
Rema1000,"SOLBÆRPIND, VANILJE IS",IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262064/image/1711532590/170.jpg,https://shop.rema1000.dk/frost,28.95,400,ML.,2025-06-01,"solbærpind, vanilje is","Blackcurrant puddle, vanilla ice",ICE AND DESSERT
Rema1000,MANDEL IS,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262060/image/1710871212/170.jpg,https://shop.rema1000.dk/frost,26.95,440,ML.,2025-06-01,mandel is,Almond ice,ICE AND DESSERT
Rema1000,CLASSIC IS,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262061/image/1710871213/170.jpg,https://shop.rema1000.dk/frost,26.95,440,ML.,2025-06-01,classic is,classic is,ICE AND DESSERT
Rema1000,HVID LIMONADEIS,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/261559/image/1618572444/170.jpg,https://shop.rema1000.dk/frost,5.0,80,ML.,2025-06-01,hvid limonadeis,White lemonadeis,ICE AND DESSERT
Rema1000,RAKET IS,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262270/image/1618572454/170.jpg,https://shop.rema1000.dk/frost,18.95,400,ML.,2025-06-01,raket is,Rocket ice,ICE AND DESSERT
Rema1000,SOMMER ISVAFLER,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262254/image/1651596016/170.jpg,https://shop.rema1000.dk/frost,26.95,420,ML.,2025-06-01,sommer isvafler,Summer ice cream waffles,ICE AND DESSERT
Rema1000,ISTERNINGER,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/260191/image/1618572416/170.jpg,https://shop.rema1000.dk/frost,20.0,2000,GR.,2025-06-01,isterninger,Ice cubes,ICE AND DESSERT
Rema1000,SOMMERHIT,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/261567/image/1622546254/170.jpg,https://shop.rema1000.dk/frost,5.0,83,ML.,2025-06-01,sommerhit,summer hit,ICE AND DESSERT
Rema1000,MINI MIX,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262062/image/1712069155/170.jpg,https://shop.rema1000.dk/frost,26.95,330,ML.,2025-06-01,mini mix,mini mix,ICE AND DESSERT
Rema1000,APPELSIN MINI FLØDEIS,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262261/image/1618572453/170.jpg,https://shop.rema1000.dk/frost,29.95,600,ML.,2025-06-01,appelsin mini flødeis,orange mini cream ice cream,ICE AND DESSERT
Rema1000,SANDWICH IS,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262070/image/1710871214/170.jpg,https://shop.rema1000.dk/frost,25.95,440,ML.,2025-06-01,sandwich is,sandwich ice cream,ICE AND DESSERT
Rema1000,KARAMEL ISBAR,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262074/image/1740575735/170.jpg,https://shop.rema1000.dk/frost,25.95,204,ML.,2025-06-01,karamel isbar,caramel ice bar,ICE AND DESSERT
Rema1000,LAKRIDS IS 4 STK,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262065/image/1719416239/170.jpg,https://shop.rema1000.dk/frost,26.95,400,ML.,2025-06-01,lakrids is 4 stk,licorice is 4 pcs,ICE AND DESSERT
Rema1000,GRØN LIMONADEIS,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/261560/image/1653310641/170.jpg,https://shop.rema1000.dk/frost,5.0,80,ML.,2025-06-01,grøn limonadeis,Green lemonadeis,ICE AND DESSERT
Rema1000,MANDEL IS,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/261562/image/1618572445/170.jpg,https://shop.rema1000.dk/frost,8.0,120,ML.,2025-06-01,mandel is,Almond ice,ICE AND DESSERT
Rema1000,COOKIE DOUGH,IS OG DESSERT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/262071/image/1710871214/170.jpg,https://shop.rema1000.dk/frost,27.95,340,ML.,2025-06-01,cookie dough,Cookie dough,ICE AND DESSERT
Rema1000,PEPPERONI,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43891/image/1740407363/170.jpg,https://shop.rema1000.dk/frost,29.95,400,GR.,2025-06-01,pepperoni,pepperoni,PIZZA
Rema1000,PEPPERONI PIZZA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43840/image/1710926815/170.jpg,https://shop.rema1000.dk/frost,26.95,468,GR.,2025-06-01,pepperoni pizza,pepperoni pizza,PIZZA
Rema1000,BOLOGNESE,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43894/image/1740407503/170.jpg,https://shop.rema1000.dk/frost,29.95,440,GR.,2025-06-01,bolognese,Bolognese,PIZZA
Rema1000,KEBAB PIZZA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43808/image/1710926887/170.jpg,https://shop.rema1000.dk/frost,27.95,484,GR.,2025-06-01,kebab pizza,kebab pizza,PIZZA
Rema1000,PATATE MASCARPONE,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43896/image/1732716204/170.jpg,https://shop.rema1000.dk/frost,29.95,410,GR.,2025-06-01,patate mascarpone,Patate mascarpone,PIZZA
Rema1000,DIAVOLA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43889/image/1711459849/170.jpg,https://shop.rema1000.dk/frost,29.95,420,GR.,2025-06-01,diavola,Diavola,PIZZA
Rema1000,PROSCIUTTO,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43893/image/1714135341/170.jpg,https://shop.rema1000.dk/frost,32.95,425,GR.,2025-06-01,prosciutto,prosciutto,PIZZA
Rema1000,SALAME PIZZA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43824/image/1667557200/170.jpg,https://shop.rema1000.dk/frost,49.95,640,GR.,2025-06-01,salame pizza,Salame pizza,PIZZA
Rema1000,PROSCIUTTO RUCOLA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43879/image/1706620308/170.jpg,https://shop.rema1000.dk/frost,32.95,395,GR.,2025-06-01,prosciutto rucola,prosciutto rucola,PIZZA
Rema1000,PANCETTA E FUNGHI,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43888/image/1711459912/170.jpg,https://shop.rema1000.dk/frost,29.95,420,GR.,2025-06-01,pancetta e funghi,pancetta e funghi,PIZZA
Rema1000,HAWAII PIZZA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43821/image/1667557203/170.jpg,https://shop.rema1000.dk/frost,49.95,710,GR.,2025-06-01,hawaii pizza,Hawaii pizza,PIZZA
Rema1000,PIZZA MARGHERITA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43830/image/1734112808/170.jpg,https://shop.rema1000.dk/frost,29.95,640,GR.,2025-06-01,pizza margherita,Pizza margherita,PIZZA
Rema1000,MARGHERITA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43884/image/1711459882/170.jpg,https://shop.rema1000.dk/frost,32.95,410,GR.,2025-06-01,margherita,Margherita,PIZZA
Rema1000,PIZZA PEPPERONI,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43905/image/1618239304/170.jpg,https://shop.rema1000.dk/frost,34.95,317,GR.,2025-06-01,pizza pepperoni,pizza pepperoni,PIZZA
Rema1000,POMMES FRITES,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42116/image/1697705980/170.jpg,https://shop.rema1000.dk/frost,17.95,1000,GR.,2025-06-01,pommes frites,French fries,KARTOFFS
Rema1000,POMMES FRITES,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42150/image/1618239281/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,pommes frites,French fries,KARTOFFS
Rema1000,POMMES FRITES M. BBQ,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42111/image/1618239279/170.jpg,https://shop.rema1000.dk/frost,19.95,750,GR.,2025-06-01,pommes frites m. bbq,Pommes fries m. bbq,KARTOFFS
Rema1000,KARTOFFELSKRUER M.BBQ,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42107/image/1618239278/170.jpg,https://shop.rema1000.dk/frost,17.95,600,GR.,2025-06-01,kartoffelskruer m.bbq,potato screws etc.bbq,KARTOFFS
Rema1000,KARTOFFEL RØSTI,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42361/image/1745842109/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,kartoffel røsti,potato risti,KARTOFFS
Rema1000,KARTOFFELSKIVER,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42117/image/1701096232/170.jpg,https://shop.rema1000.dk/frost,14.95,750,GR.,2025-06-01,kartoffelskiver,potato slices;,KARTOFFS
Rema1000,KARTOFFELBÅDE M. BBQ,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42108/image/1741774568/170.jpg,https://shop.rema1000.dk/frost,16.95,600,GR.,2025-06-01,kartoffelbåde m. bbq,"potato boats and bbqs,",KARTOFFS
Rema1000,HALVE KARTOFLER,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42152/image/1618239281/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,halve kartofler,half potatoes,KARTOFFS
Rema1000,KART. DIPPERS M. PEBER,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42102/image/1618239277/170.jpg,https://shop.rema1000.dk/frost,16.95,600,GR.,2025-06-01,kart. dippers m. peber,Kart. dippers m. pepper,KARTOFFS
Rema1000,KARTOFFELBÅDE,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42151/image/1618239281/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,kartoffelbåde,potato boats;,KARTOFFS
Rema1000,KARTOFFEL GRATIN,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42099/image/1632401913/170.jpg,https://shop.rema1000.dk/frost,27.95,360,GR.,2025-06-01,kartoffel gratin,potato gratin,KARTOFFS
Rema1000,KARTOFFEL DIPPERS,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42154/image/1692900006/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,kartoffel dippers,Potato dippers,KARTOFFS
Rema1000,KYLLINGEKEBAB,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250328/image/1618572401/170.jpg,https://shop.rema1000.dk/frost,33.95,300,GR.,2025-06-01,kyllingekebab,Chicken kebab,MEAT & POULTRY
Rema1000,KYLLINGESTRIMLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250098/image/1698758395/170.jpg,https://shop.rema1000.dk/frost,34.95,350,GR.,2025-06-01,kyllingestrimler,chicken strips;,MEAT & POULTRY
Rema1000,KYLLINGENUGGETS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250312/image/1698758396/170.jpg,https://shop.rema1000.dk/frost,41.95,750,GR.,2025-06-01,kyllingenuggets,Chicken nuggets,MEAT & POULTRY
Rema1000,HELE KYLLINGELÅR,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250055/image/1734341148/170.jpg,https://shop.rema1000.dk/frost,38.95,1250,GR.,2025-06-01,hele kyllingelår,whole chicken thighs;,MEAT & POULTRY
Rema1000,KYLLINGESCHNITZLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250300/image/1747401609/170.jpg,https://shop.rema1000.dk/frost,19.95,240,GR.,2025-06-01,kyllingeschnitzler,chicken schnitzler,MEAT & POULTRY
Rema1000,MIDDAGSFRIKADELLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45037/image/1618239316/170.jpg,https://shop.rema1000.dk/frost,31.95,480,GR.,2025-06-01,middagsfrikadeller,Dinner meatballs,MEAT & POULTRY
Rema1000,HOTWINGS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250064/image/1675783192/170.jpg,https://shop.rema1000.dk/frost,39.95,750,GR.,2025-06-01,hotwings,hotwings,MEAT & POULTRY
Rema1000,KARBONADER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45047/image/1618239318/170.jpg,https://shop.rema1000.dk/frost,34.95,440,GR.,2025-06-01,karbonader,Carbonates,MEAT & POULTRY
Rema1000,KYLLINGEDIPPERS M BBQ,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250297/image/1618572399/170.jpg,https://shop.rema1000.dk/frost,24.95,275,GR.,2025-06-01,kyllingedippers m bbq,chicken dippers m bbq,MEAT & POULTRY
Rema1000,GYROS KEBAB,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45052/image/1739210408/170.jpg,https://shop.rema1000.dk/frost,32.95,300,GR.,2025-06-01,gyros kebab,Gyros kebab,MEAT & POULTRY
Rema1000,MIDDAGSKØDBOLLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45039/image/1672222446/170.jpg,https://shop.rema1000.dk/frost,31.95,500,GR.,2025-06-01,middagskødboller,Dinner meatballs,MEAT & POULTRY
Rema1000,KYLLING CORDON BLEU,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250302/image/1618572399/170.jpg,https://shop.rema1000.dk/frost,29.95,300,GR.,2025-06-01,kylling cordon bleu,Chicken cordon bleu,MEAT & POULTRY
Rema1000,LEVERPOSTEJ,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/430014/image/1618576424/170.jpg,https://shop.rema1000.dk/frost,7.95,250,GR.,2025-06-01,leverpostej,liver pâté,MEAT & POULTRY
Rema1000,KYLLINGEBURGERBØFFER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250330/image/1618572401/170.jpg,https://shop.rema1000.dk/frost,39.95,450,GR.,2025-06-01,kyllingeburgerbøffer,Chicken burger steaks,MEAT & POULTRY
Rema1000,KYLLINGESPYD,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250343/image/1618572402/170.jpg,https://shop.rema1000.dk/frost,32.95,240,GR.,2025-06-01,kyllingespyd,chicken spears;,MEAT & POULTRY
Rema1000,DÖNER KEBAB,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45002/image/1675949094/170.jpg,https://shop.rema1000.dk/frost,39.95,400,GR.,2025-06-01,döner kebab,döner kebab,MEAT & POULTRY
Rema1000,SMOKEY BBQ WINGS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250067/image/1672222509/170.jpg,https://shop.rema1000.dk/frost,37.95,600,GR.,2025-06-01,smokey bbq wings,smokey bbq wings,MEAT & POULTRY
Rema1000,MINI FRIKADELLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45046/image/1706177983/170.jpg,https://shop.rema1000.dk/frost,32.95,400,GR.,2025-06-01,mini frikadeller,mini meatballs,MEAT & POULTRY
Rema1000,KYLLINGEBRYSTFILET,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250961/image/1671098655/170.jpg,https://shop.rema1000.dk/frost,59.95,750,GR.,2025-06-01,kyllingebrystfilet,chicken breast fillet,MEAT & POULTRY
Rema1000,SPARERIBS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/430001/image/1710838574/170.jpg,https://shop.rema1000.dk/frost,99.0,1200,GR.,2025-06-01,spareribs,Saveribs,MEAT & POULTRY
Rema1000,KØD- OG MELBOLLER,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41165/image/1727956834/170.jpg,https://shop.rema1000.dk/frost,39.95,1000,GR.,2025-06-01,kød- og melboller,meat and meal bollards;,SUPPE & SUPPEFYLD
Rema1000,TOMATSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41140/image/1618239270/170.jpg,https://shop.rema1000.dk/frost,37.95,1000,GR.,2025-06-01,tomatsuppe,tomato soup,SUPPE & SUPPEFYLD
Rema1000,HØNSEKØDSSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41161/image/1618239273/170.jpg,https://shop.rema1000.dk/frost,19.95,1000,GR.,2025-06-01,hønsekødssuppe,chicken meat soup,SUPPE & SUPPEFYLD
Rema1000,OKSEKØDSSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41160/image/1618239272/170.jpg,https://shop.rema1000.dk/frost,19.95,1000,GR.,2025-06-01,oksekødssuppe,beef soup,SUPPE & SUPPEFYLD
Rema1000,KØDBOLLER,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41168/image/1618239274/170.jpg,https://shop.rema1000.dk/frost,39.95,800,GR.,2025-06-01,kødboller,Meatballs,SUPPE & SUPPEFYLD
Rema1000,SUPPEURTER,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40654/image/1710860527/170.jpg,https://shop.rema1000.dk/frost,14.95,600,GR.,2025-06-01,suppeurter,Soup ureter,SUPPE & SUPPEFYLD
Rema1000,ASPARGESSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41150/image/1618239271/170.jpg,https://shop.rema1000.dk/frost,37.95,1000,GR.,2025-06-01,aspargessuppe,Asparagus soup,SUPPE & SUPPEFYLD
Rema1000,HVIDLØGSBAGUETTES,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46612/image/1683894491/170.jpg,https://shop.rema1000.dk/frost,14.95,350,GR.,2025-06-01,hvidløgsbaguettes,garlic baguettes,BRØD & KAGER
Rema1000,PØLSEHORN,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43798/image/1676368118/170.jpg,https://shop.rema1000.dk/frost,26.95,480,GR.,2025-06-01,pølsehorn,Sausage horns,BRØD & KAGER
Rema1000,SOFT PITABRØD,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41488/image/1731520807/170.jpg,https://shop.rema1000.dk/frost,12.95,375,GR.,2025-06-01,soft pitabrød,soft pita bread,BRØD & KAGER
Rema1000,MORGENBRØD,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46648/image/1618239347/170.jpg,https://shop.rema1000.dk/frost,16.95,600,GR.,2025-06-01,morgenbrød,bread for breakfast;,BRØD & KAGER
Rema1000,HÅNDVÆRKERE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46647/image/1618239347/170.jpg,https://shop.rema1000.dk/frost,16.95,600,GR.,2025-06-01,håndværkere,artisans,BRØD & KAGER
Rema1000,GRILLET MADBRØD,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46355/image/1725977979/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,grillet madbrød,barbecued bread,BRØD & KAGER
Rema1000,PITA BRØD,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46336/image/1731088806/170.jpg,https://shop.rema1000.dk/frost,12.95,400,GR.,2025-06-01,pita brød,Pita bread,BRØD & KAGER
